user_id,age,age_group,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned
U103051,40,Adult,Male,Canada,59,Basic,15.99,PayPal,Smart TV,3,Drama,139,14,13,83,3,7,18,36,No
U103052,42,Adult,Female,Australia,54,Standard,15.99,Debit Card,Smart TV,3,Sci-Fi,76,17,9,51,4.2,29,67,10,Yes
U103053,60,Senior,Male,Japan,25,Standard,12.99,UPI,Mobile,1,Comedy,249,19,14,95,1.3,45,62,53,No
U103054,36,Adult,Female,UK,47,Standard,7.99,Debit Card,Laptop,3,Thriller,42,4,12,97,2.8,30,77,2,Yes
U103055,22,Young,Other,Canada,48,Premium,12.99,Credit Card,Smart TV,1,Thriller,263,4,2,48,1.7,38,42,32,No
U103056,28,Adult,Female,France,17,Basic,12.99,UPI,Tablet,3,Drama,274,16,3,59,3,14,70,28,Yes
U103057,29,Adult,Female,UK,36,Standard,7.99,UPI,Smart TV,1,Romance,189,12,6,44,2.8,13,84,4,Yes
U103058,27,Adult,Other,Japan,2,Premium,15.99,Credit Card,Mobile,1,Thriller,291,3,12,79,4.1,48,92,37,No
U103059,25,Young,Other,UK,45,Premium,15.99,Debit Card,Mobile,1,Comedy,116,17,1,81,1.9,30,17,40,No
U103060,41,Adult,Other,Brazil,27,Standard,12.99,UPI,Tablet,2,Sci-Fi,13,18,5,76,3.6,2,37,17,No
U103061,45,Senior,Female,Brazil,42,Standard,12.99,PayPal,Tablet,2,Romance,92,13,13,69,1.8,7,77,14,No
U103062,58,Senior,Male,Germany,8,Premium,15.99,PayPal,Smart TV,2,Documentary,186,2,4,44,3.9,11,0,7,No
U103063,53,Senior,Other,France,37,Basic,15.99,PayPal,Tablet,3,Romance,287,2,6,78,4.6,16,6,24,No
U103064,54,Senior,Male,USA,5,Basic,15.99,Debit Card,Tablet,3,Drama,144,2,0,76,3.9,18,49,9,No
U103065,38,Adult,Other,UK,46,Standard,7.99,UPI,Laptop,3,Action,109,5,3,49,3,18,45,25,No
U103066,25,Young,Other,UK,4,Standard,7.99,UPI,Laptop,3,Sci-Fi,81,18,2,78,1.9,44,72,27,No
U103067,26,Adult,Female,India,59,Standard,12.99,UPI,Smart TV,1,Documentary,85,14,10,56,3.3,24,95,0,Yes
U103068,64,Senior,Other,USA,6,Standard,15.99,UPI,Mobile,1,Sci-Fi,120,7,11,40,4.3,21,35,17,No
U103069,32,Adult,Male,Japan,29,Basic,12.99,PayPal,Mobile,2,Sci-Fi,298,18,12,65,4,32,40,24,No
U103070,63,Senior,Female,Canada,8,Standard,12.99,Credit Card,Laptop,3,Documentary,227,8,10,91,1.4,33,20,21,No
U103071,57,Senior,Other,Australia,48,Basic,12.99,Credit Card,Mobile,1,Thriller,190,3,13,38,2.5,1,69,47,No
U103072,35,Adult,Male,Brazil,10,Premium,7.99,UPI,Mobile,3,Comedy,157,1,12,65,1.1,28,53,19,No
U103073,59,Senior,Female,France,35,Standard,12.99,PayPal,Laptop,2,Romance,184,17,6,69,2.4,26,39,29,Yes
U103074,37,Adult,Male,USA,53,Standard,15.99,Credit Card,Smart TV,1,Sci-Fi,98,9,3,61,4.2,13,12,5,No
U103075,23,Young,Female,UK,10,Standard,7.99,UPI,Tablet,2,Horror,14,5,1,34,1.8,32,9,18,No
U103076,29,Adult,Female,Germany,46,Standard,15.99,Debit Card,Tablet,3,Thriller,287,19,2,97,2,27,91,19,No
U103077,19,Young,Female,USA,16,Standard,12.99,PayPal,Laptop,1,Romance,281,6,14,57,3.6,37,16,49,No
U103078,24,Young,Other,USA,12,Standard,15.99,UPI,Smart TV,2,Drama,49,16,7,87,3.8,6,73,8,No
U103079,33,Adult,Female,Spain,25,Premium,12.99,Debit Card,Laptop,3,Comedy,63,7,11,47,1.2,40,14,50,Yes
U103080,20,Young,Other,Japan,15,Standard,12.99,Debit Card,Tablet,2,Horror,287,5,11,62,4.7,7,22,45,Yes
U103081,62,Senior,Other,USA,14,Standard,12.99,Credit Card,Smart TV,3,Thriller,60,9,7,91,1.5,13,68,49,Yes
U103082,20,Young,Other,Canada,6,Standard,12.99,Credit Card,Mobile,3,Romance,276,6,1,48,3.5,13,10,7,No
U103083,44,Adult,Other,Australia,36,Basic,15.99,PayPal,Smart TV,2,Action,158,5,3,54,3.2,12,72,45,No
U103084,60,Senior,Female,Japan,57,Premium,7.99,Debit Card,Tablet,2,Thriller,88,8,6,83,1.5,28,50,26,Yes
U103085,57,Senior,Other,France,3,Basic,12.99,Debit Card,Laptop,2,Thriller,84,5,9,58,4.4,47,22,37,Yes
U103086,55,Senior,Male,Australia,45,Standard,7.99,PayPal,Smart TV,1,Horror,109,1,4,43,2.3,44,66,13,No
U103087,50,Senior,Male,France,27,Premium,12.99,Debit Card,Mobile,1,Action,50,12,0,53,2.5,31,43,32,No
U103088,45,Senior,Female,Australia,17,Standard,12.99,Debit Card,Smart TV,1,Romance,11,1,6,98,2.2,34,57,22,No
U103089,18,Young,Other,Brazil,25,Basic,15.99,UPI,Mobile,2,Sci-Fi,288,3,13,71,2.4,32,21,10,No
U103090,25,Young,Male,Japan,52,Basic,7.99,PayPal,Laptop,2,Drama,183,9,2,48,4.5,22,56,57,Yes
U103091,54,Senior,Male,Japan,48,Standard,12.99,Debit Card,Smart TV,2,Sci-Fi,194,8,5,49,2.4,28,9,56,No
U103092,49,Senior,Other,India,35,Basic,15.99,UPI,Laptop,3,Horror,182,4,13,95,2.9,33,65,48,No
U103093,60,Senior,Other,Germany,5,Standard,15.99,Credit Card,Tablet,1,Comedy,297,13,12,51,2.1,32,49,48,No
U103094,54,Senior,Female,India,30,Premium,7.99,UPI,Smart TV,3,Drama,249,11,14,42,4.7,43,87,46,Yes
U103095,21,Young,Male,France,18,Premium,15.99,Credit Card,Laptop,1,Romance,248,15,1,35,3.8,22,43,40,No
U103096,47,Senior,Female,Canada,20,Basic,12.99,Debit Card,Laptop,1,Sci-Fi,261,10,11,96,3.7,14,46,0,No
U103097,23,Young,Male,Australia,27,Basic,15.99,UPI,Tablet,3,Comedy,140,3,14,31,4.2,9,78,57,No
U103098,63,Senior,Other,Spain,44,Standard,7.99,Debit Card,Tablet,3,Drama,22,7,14,37,4.5,20,96,42,No
U103099,36,Adult,Male,Canada,17,Basic,12.99,PayPal,Tablet,3,Sci-Fi,139,1,5,85,3.6,3,98,10,No
U103100,49,Senior,Male,France,34,Standard,12.99,UPI,Tablet,2,Sci-Fi,73,12,11,33,4.2,37,93,8,No
U103101,26,Adult,Male,USA,56,Basic,15.99,Credit Card,Laptop,2,Drama,269,3,14,79,3.2,25,64,27,No
U103102,29,Adult,Other,Canada,8,Standard,12.99,PayPal,Laptop,3,Documentary,172,12,8,75,1.8,39,68,0,No
U103103,28,Adult,Other,Canada,57,Basic,15.99,PayPal,Smart TV,3,Romance,177,15,13,79,2.1,22,34,25,No
U103104,63,Senior,Male,France,12,Premium,12.99,Credit Card,Laptop,2,Action,127,3,7,38,3.4,16,95,9,No
U103105,33,Adult,Male,Australia,35,Basic,12.99,PayPal,Tablet,1,Romance,39,14,13,82,1.6,28,51,18,No
U103106,18,Young,Other,Canada,3,Standard,7.99,Credit Card,Tablet,2,Documentary,118,7,7,39,1.4,10,2,29,No
U103107,62,Senior,Other,Canada,47,Standard,12.99,Credit Card,Mobile,2,Romance,285,19,2,73,3.3,11,61,47,No
U103108,38,Adult,Other,UK,14,Basic,7.99,PayPal,Tablet,2,Romance,85,6,4,34,4.2,11,43,47,No
U103109,47,Senior,Male,Australia,45,Standard,12.99,Credit Card,Laptop,3,Sci-Fi,14,12,3,76,2.3,9,4,28,No
U103110,30,Adult,Female,France,15,Premium,15.99,PayPal,Mobile,2,Sci-Fi,249,18,1,89,2.7,15,20,25,Yes
U103111,51,Senior,Female,Canada,39,Premium,7.99,UPI,Laptop,1,Documentary,44,10,8,95,3.1,7,35,24,Yes
U103112,21,Young,Other,Germany,3,Standard,15.99,Credit Card,Mobile,3,Action,239,14,14,51,4.6,25,28,49,No
U103113,45,Senior,Female,India,24,Standard,15.99,PayPal,Tablet,3,Comedy,60,1,14,99,4.5,13,41,30,No
U103114,55,Senior,Male,Japan,2,Standard,12.99,UPI,Laptop,2,Horror,160,14,8,99,2.3,13,4,13,No
U103115,48,Senior,Female,Australia,5,Standard,15.99,UPI,Smart TV,3,Horror,174,15,11,71,3.1,24,19,5,No
U103116,44,Adult,Female,India,4,Standard,12.99,Debit Card,Tablet,1,Documentary,43,4,7,88,4.1,20,26,22,No
U103117,22,Young,Female,Australia,36,Premium,15.99,Credit Card,Smart TV,3,Sci-Fi,20,8,8,43,2.2,13,93,32,No
U103118,42,Adult,Other,France,2,Premium,15.99,Credit Card,Tablet,1,Romance,59,5,4,73,1.9,37,83,20,No
U103119,20,Young,Male,USA,11,Standard,7.99,PayPal,Smart TV,3,Action,297,6,12,44,3.9,36,94,50,Yes
U103120,50,Senior,Other,Spain,17,Basic,12.99,PayPal,Mobile,3,Comedy,191,11,9,53,1.6,44,65,10,No
U103121,21,Young,Female,Canada,12,Standard,12.99,Credit Card,Smart TV,3,Drama,293,8,4,57,3.9,13,28,31,Yes
U103122,42,Adult,Other,Germany,53,Standard,12.99,Credit Card,Mobile,3,Comedy,142,10,1,58,2.6,29,91,45,No
U103123,37,Adult,Male,India,19,Standard,7.99,Debit Card,Laptop,1,Action,188,16,1,45,1.7,4,52,30,No
U103124,51,Senior,Male,Spain,13,Premium,15.99,UPI,Smart TV,1,Sci-Fi,81,10,5,66,4.1,25,9,29,No
U103125,43,Adult,Male,Germany,19,Standard,7.99,UPI,Tablet,3,Documentary,218,6,4,37,4.6,25,2,53,No
U103126,22,Young,Male,USA,20,Basic,12.99,Debit Card,Laptop,1,Action,54,4,13,88,2.5,45,86,49,No
U103127,52,Senior,Female,India,21,Standard,15.99,Credit Card,Smart TV,1,Thriller,231,5,8,66,1.7,26,75,21,No
U103128,45,Senior,Female,USA,56,Standard,12.99,Debit Card,Laptop,1,Sci-Fi,138,5,5,92,3.1,27,82,8,No
U103129,46,Senior,Female,India,31,Basic,12.99,UPI,Laptop,3,Romance,72,9,6,82,2.3,49,39,12,No
U103130,26,Adult,Female,India,31,Standard,12.99,Credit Card,Laptop,2,Documentary,78,6,4,47,3.1,39,84,16,No
U103131,55,Senior,Female,Brazil,5,Standard,15.99,Debit Card,Tablet,1,Drama,185,18,14,72,1.5,5,69,44,Yes
U103132,23,Young,Other,Brazil,40,Premium,7.99,UPI,Tablet,1,Horror,115,11,5,89,3.7,9,76,10,No
U103133,36,Adult,Male,Brazil,2,Standard,12.99,PayPal,Tablet,2,Drama,62,3,13,93,4.1,25,66,20,No
U103134,61,Senior,Female,India,11,Standard,7.99,PayPal,Tablet,1,Sci-Fi,78,16,10,78,1.9,40,92,27,No
U103135,28,Adult,Male,UK,52,Premium,7.99,Credit Card,Smart TV,3,Thriller,289,11,2,52,3.3,4,41,5,No
U103136,19,Young,Male,India,24,Premium,12.99,Credit Card,Mobile,1,Drama,187,8,4,35,1.7,20,10,4,No
U103137,64,Senior,Female,Germany,48,Premium,15.99,UPI,Laptop,3,Action,145,10,2,77,2.5,11,93,50,Yes
U103138,61,Senior,Female,UK,31,Standard,7.99,Credit Card,Smart TV,1,Action,214,1,9,83,2.4,23,74,28,No
U103139,61,Senior,Male,Spain,2,Standard,7.99,Credit Card,Tablet,1,Documentary,152,10,13,55,2.9,2,96,50,No
U103140,26,Adult,Male,France,26,Standard,15.99,UPI,Laptop,2,Comedy,142,19,3,61,2.3,16,25,54,No
U103141,38,Adult,Male,France,17,Premium,15.99,Credit Card,Tablet,3,Horror,26,13,8,47,2.3,21,58,37,No
U103142,41,Adult,Other,Germany,55,Premium,12.99,Debit Card,Tablet,1,Horror,111,13,5,82,4.1,24,3,40,No
U103143,51,Senior,Other,India,49,Standard,12.99,Debit Card,Laptop,1,Romance,265,16,3,55,2.9,15,29,38,No
U103144,39,Adult,Male,Australia,11,Standard,15.99,Credit Card,Laptop,2,Sci-Fi,89,8,2,56,1.5,6,37,6,No
U103145,20,Young,Other,France,56,Premium,12.99,Credit Card,Mobile,3,Drama,272,9,0,70,1.1,28,86,20,No
U103146,29,Adult,Male,India,55,Standard,12.99,PayPal,Smart TV,3,Action,89,14,13,32,4.8,30,70,30,No
U103147,45,Senior,Male,USA,42,Standard,15.99,PayPal,Laptop,2,Romance,279,15,12,47,5,9,7,21,No
U103148,47,Senior,Female,France,52,Premium,7.99,Credit Card,Tablet,2,Documentary,228,9,3,48,1.9,18,26,19,No
U103149,43,Adult,Male,India,47,Premium,12.99,UPI,Tablet,1,Thriller,258,6,4,68,3.7,24,38,47,Yes
U103150,38,Adult,Female,Canada,13,Standard,15.99,PayPal,Laptop,1,Sci-Fi,129,1,1,89,4.6,9,39,33,No
U103151,45,Senior,Female,Canada,26,Premium,7.99,Debit Card,Tablet,2,Action,257,19,5,34,4.4,22,59,28,No
U103152,43,Adult,Male,Japan,30,Premium,7.99,UPI,Laptop,2,Comedy,295,19,6,79,1.7,28,16,29,No
U103153,50,Senior,Other,Spain,20,Standard,12.99,PayPal,Tablet,3,Documentary,124,18,6,91,3.4,43,6,16,No
U103154,38,Adult,Male,Spain,8,Standard,12.99,UPI,Smart TV,2,Romance,198,5,5,33,4.7,10,72,48,Yes
U103155,52,Senior,Male,Brazil,58,Basic,12.99,UPI,Mobile,3,Documentary,236,9,2,57,1,42,92,47,No
U103156,51,Senior,Other,Japan,43,Standard,12.99,Credit Card,Mobile,3,Action,155,6,0,97,2.9,20,33,23,No
U103157,58,Senior,Female,France,20,Premium,12.99,Debit Card,Tablet,3,Documentary,131,4,13,87,3.6,16,49,22,No
U103158,64,Senior,Other,USA,46,Standard,12.99,Credit Card,Tablet,1,Comedy,10,1,14,63,1.7,23,64,56,No
U103159,35,Adult,Male,Spain,11,Basic,15.99,Credit Card,Laptop,1,Comedy,242,12,12,81,2.1,6,85,22,No
U103160,28,Adult,Male,Australia,28,Standard,12.99,UPI,Laptop,1,Action,35,4,2,98,4.2,10,82,2,Yes
U103161,40,Adult,Other,Canada,11,Standard,15.99,Debit Card,Smart TV,1,Romance,84,6,9,63,1.9,41,72,13,No
U103162,39,Adult,Other,Spain,9,Standard,15.99,Credit Card,Smart TV,1,Thriller,273,2,3,78,1.3,8,14,49,No
U103163,34,Adult,Other,Australia,36,Basic,7.99,Debit Card,Tablet,1,Sci-Fi,72,4,5,56,3.8,18,98,7,Yes
U103164,22,Young,Female,UK,27,Standard,7.99,Credit Card,Mobile,3,Sci-Fi,160,17,8,82,2.8,37,9,6,Yes
U103165,61,Senior,Other,France,6,Premium,15.99,Credit Card,Mobile,3,Action,130,18,6,50,3.4,18,66,40,No
U103166,28,Adult,Male,Canada,28,Premium,12.99,PayPal,Mobile,3,Horror,262,14,3,40,3,7,11,52,No
U103167,47,Senior,Other,Spain,13,Basic,12.99,PayPal,Mobile,1,Romance,70,2,9,48,4.8,46,2,14,No
U103168,32,Adult,Male,Canada,45,Premium,7.99,Credit Card,Laptop,3,Action,88,15,5,44,2.8,43,18,38,Yes
U103169,44,Adult,Female,India,23,Standard,15.99,UPI,Smart TV,3,Comedy,280,10,7,67,3.7,19,77,14,Yes
U103170,52,Senior,Female,Canada,47,Standard,7.99,UPI,Smart TV,1,Sci-Fi,124,6,14,35,3.2,45,80,55,No
U103171,50,Senior,Other,USA,11,Standard,7.99,PayPal,Smart TV,1,Sci-Fi,145,12,11,62,1.4,4,4,50,No
U103172,37,Adult,Male,USA,55,Basic,15.99,UPI,Smart TV,2,Sci-Fi,158,5,4,68,1.7,42,39,13,No
U103173,33,Adult,Female,Germany,21,Basic,7.99,Debit Card,Tablet,2,Action,127,8,10,55,3.7,24,55,22,No
U103174,51,Senior,Other,USA,39,Basic,12.99,PayPal,Tablet,2,Drama,277,6,7,86,4.2,19,28,41,No
U103175,19,Young,Female,UK,24,Basic,7.99,Debit Card,Laptop,3,Sci-Fi,201,8,8,43,3.2,1,87,5,No
U103176,52,Senior,Other,UK,11,Basic,12.99,PayPal,Mobile,1,Sci-Fi,161,8,6,62,1.5,13,43,57,No
U103177,57,Senior,Male,Spain,45,Premium,12.99,PayPal,Laptop,2,Comedy,228,7,14,51,4.6,11,41,38,No
U103178,45,Senior,Other,Canada,26,Premium,15.99,UPI,Smart TV,1,Comedy,185,18,14,51,1.3,15,82,6,No
U103179,64,Senior,Male,USA,48,Basic,7.99,UPI,Mobile,1,Documentary,32,2,12,92,4.1,26,55,40,No
U103180,56,Senior,Female,Brazil,42,Premium,12.99,UPI,Mobile,2,Sci-Fi,76,11,9,66,3.6,4,41,10,No
U103181,23,Young,Male,Canada,20,Standard,12.99,PayPal,Mobile,2,Drama,115,17,9,79,1,43,38,23,No
U103182,26,Adult,Male,Brazil,59,Basic,15.99,UPI,Mobile,1,Comedy,199,11,14,38,3.4,28,94,36,No
U103183,37,Adult,Female,Germany,29,Premium,15.99,PayPal,Mobile,1,Comedy,258,5,10,64,2.7,22,51,12,No
U103184,18,Young,Male,USA,4,Standard,15.99,UPI,Mobile,3,Action,193,16,9,98,3.5,29,8,16,Yes
U103185,25,Young,Male,Canada,50,Premium,15.99,Debit Card,Smart TV,3,Documentary,12,1,10,58,1.9,14,84,27,Yes
U103186,40,Adult,Other,Germany,18,Premium,15.99,Debit Card,Smart TV,2,Romance,116,3,13,40,1.9,36,38,19,No
U103187,20,Young,Male,Canada,59,Standard,7.99,Credit Card,Smart TV,2,Action,191,4,12,54,2.3,18,86,36,Yes
U103188,21,Young,Other,Brazil,46,Basic,7.99,UPI,Laptop,2,Romance,117,1,2,64,1.1,32,61,0,Yes
U103189,42,Adult,Male,USA,58,Standard,15.99,Debit Card,Laptop,3,Documentary,244,19,7,62,1.8,48,15,52,No
U103190,64,Senior,Female,Japan,12,Basic,7.99,UPI,Laptop,3,Documentary,155,15,4,98,1.9,0,6,37,No
U103191,55,Senior,Male,France,32,Standard,15.99,Debit Card,Tablet,1,Thriller,142,19,8,43,1.4,11,86,50,Yes
U103192,32,Adult,Male,Australia,31,Basic,12.99,Debit Card,Laptop,2,Documentary,83,16,14,82,1.5,32,37,3,No
U103193,38,Adult,Male,Australia,8,Premium,7.99,UPI,Smart TV,3,Horror,186,18,2,31,4.1,21,82,47,No
U103194,52,Senior,Other,Japan,25,Basic,12.99,PayPal,Tablet,2,Horror,272,15,4,68,2.2,16,88,11,No
U103195,63,Senior,Female,Germany,11,Standard,7.99,Debit Card,Tablet,3,Thriller,150,8,2,69,3.1,21,17,40,No
U103196,31,Adult,Female,Australia,26,Premium,12.99,Debit Card,Mobile,3,Romance,131,5,12,86,3.6,44,50,28,No
U103197,53,Senior,Male,Australia,41,Premium,7.99,Credit Card,Smart TV,2,Action,274,4,2,46,4.6,39,33,25,Yes
U103198,29,Adult,Male,France,19,Standard,15.99,Credit Card,Tablet,2,Sci-Fi,128,4,14,58,1.1,10,68,16,Yes
U103199,34,Adult,Other,Spain,48,Standard,7.99,PayPal,Mobile,2,Romance,242,18,8,69,3.1,37,16,47,No
U103200,56,Senior,Female,Australia,17,Standard,15.99,PayPal,Tablet,3,Documentary,59,15,3,66,2.3,18,28,17,No
U103201,26,Adult,Male,Germany,10,Basic,7.99,PayPal,Smart TV,3,Horror,98,8,13,65,4.9,7,38,38,No
U103202,52,Senior,Male,Spain,34,Standard,15.99,Debit Card,Mobile,2,Horror,58,9,6,93,3.6,34,27,51,Yes
U103203,30,Adult,Female,Australia,56,Premium,15.99,Debit Card,Laptop,1,Romance,282,18,6,78,2.9,24,49,36,No
U103204,32,Adult,Male,Spain,29,Premium,7.99,PayPal,Laptop,1,Horror,18,17,10,45,4.8,39,11,37,No
U103205,35,Adult,Male,UK,51,Standard,12.99,UPI,Tablet,2,Thriller,250,14,14,31,4.7,3,68,31,No
U103206,50,Senior,Female,Canada,45,Standard,15.99,Credit Card,Laptop,1,Sci-Fi,276,7,0,87,4.7,23,94,1,No
U103207,23,Young,Other,UK,28,Basic,12.99,UPI,Tablet,1,Sci-Fi,292,9,2,66,1.8,36,95,26,No
U103208,44,Adult,Male,Germany,18,Basic,15.99,PayPal,Mobile,3,Romance,128,17,8,32,2.8,24,54,22,No
U103209,40,Adult,Male,Germany,32,Standard,7.99,UPI,Smart TV,2,Documentary,38,19,6,35,3,24,85,34,No
U103210,44,Adult,Female,Germany,36,Premium,12.99,Debit Card,Smart TV,1,Documentary,24,19,7,70,4.1,4,67,28,Yes
U103211,51,Senior,Female,India,5,Standard,7.99,Debit Card,Mobile,2,Documentary,219,13,12,96,1.9,38,5,39,No
U103212,63,Senior,Other,Japan,18,Standard,7.99,Debit Card,Laptop,3,Thriller,163,16,1,92,4.4,26,50,22,Yes
U103213,55,Senior,Other,Brazil,16,Premium,12.99,Debit Card,Laptop,1,Drama,129,9,13,90,1.7,21,92,2,Yes
U103214,31,Adult,Male,Australia,3,Basic,15.99,UPI,Tablet,1,Horror,94,15,13,57,2.2,39,39,23,No
U103215,53,Senior,Other,India,6,Premium,15.99,PayPal,Mobile,2,Romance,108,9,10,57,1.7,33,75,58,No
U103216,25,Young,Other,Spain,33,Standard,7.99,PayPal,Mobile,1,Thriller,198,4,6,86,2.3,19,72,36,No
U103217,52,Senior,Other,Spain,16,Basic,12.99,PayPal,Laptop,1,Horror,123,9,12,66,1.9,4,33,50,No
U103218,36,Adult,Male,Brazil,44,Premium,15.99,Credit Card,Mobile,1,Documentary,34,18,2,76,4.1,28,9,52,No
U103219,47,Senior,Other,UK,2,Basic,7.99,Credit Card,Smart TV,3,Sci-Fi,243,2,9,41,4.1,25,4,46,No
U103220,31,Adult,Other,Germany,55,Basic,15.99,Credit Card,Laptop,2,Drama,203,6,7,35,1.1,27,50,21,No
U103221,37,Adult,Other,Brazil,2,Standard,7.99,Credit Card,Smart TV,2,Sci-Fi,272,9,13,65,1.1,27,68,35,Yes
U103222,42,Adult,Female,Japan,5,Premium,12.99,UPI,Laptop,3,Comedy,25,2,7,75,2.7,31,10,21,No
U103223,57,Senior,Other,Spain,28,Basic,12.99,Credit Card,Tablet,3,Drama,109,17,0,64,2,26,30,31,No
U103224,41,Adult,Other,USA,52,Basic,7.99,PayPal,Laptop,2,Documentary,20,11,13,54,3.1,19,58,30,No
U103225,31,Adult,Female,France,1,Premium,12.99,UPI,Tablet,2,Romance,131,12,13,53,1.3,7,33,59,Yes
U103226,43,Adult,Female,France,5,Standard,12.99,PayPal,Laptop,3,Horror,81,2,12,88,4.8,45,70,28,No
U103227,55,Senior,Male,India,4,Premium,7.99,Debit Card,Laptop,2,Horror,99,16,13,44,1.9,41,42,33,No
U103228,40,Adult,Male,Spain,56,Standard,12.99,Debit Card,Laptop,2,Sci-Fi,154,11,8,97,3.6,14,1,47,Yes
U103229,39,Adult,Female,Japan,29,Standard,7.99,PayPal,Mobile,3,Comedy,231,15,9,83,5,34,27,2,No
U103230,36,Adult,Male,Germany,2,Standard,12.99,Credit Card,Smart TV,3,Comedy,171,8,6,47,2,7,19,2,No
U103231,63,Senior,Other,Japan,15,Standard,15.99,Debit Card,Smart TV,2,Action,184,18,13,84,1.3,11,48,32,No
U103232,20,Young,Male,Canada,5,Standard,7.99,PayPal,Tablet,1,Sci-Fi,16,6,9,31,4.1,24,94,2,No
U103233,59,Senior,Other,Germany,59,Premium,15.99,Credit Card,Mobile,1,Thriller,218,3,2,55,4.9,43,87,0,No
U103234,36,Adult,Other,Germany,31,Standard,12.99,Debit Card,Tablet,1,Romance,203,11,2,93,1.5,4,33,41,No
U103235,26,Adult,Other,Germany,26,Premium,15.99,Credit Card,Mobile,2,Sci-Fi,147,5,4,98,2.4,37,50,30,No
U103236,45,Senior,Female,Japan,14,Standard,7.99,UPI,Smart TV,3,Sci-Fi,20,4,8,39,1.3,4,47,4,No
U103237,37,Adult,Male,USA,41,Standard,15.99,PayPal,Mobile,2,Romance,81,12,6,38,2.7,48,92,20,No
U103238,62,Senior,Male,Australia,41,Standard,7.99,UPI,Laptop,1,Romance,231,17,11,58,1,42,28,40,No
U103239,24,Young,Female,Brazil,11,Standard,15.99,PayPal,Laptop,3,Documentary,141,4,4,96,4.8,4,29,35,No
U103240,31,Adult,Female,USA,19,Standard,7.99,Debit Card,Laptop,1,Horror,276,8,7,40,2.1,9,53,53,Yes
U103241,26,Adult,Male,India,10,Basic,15.99,UPI,Smart TV,2,Sci-Fi,54,7,0,90,2.6,12,28,11,No
U103242,36,Adult,Female,USA,52,Basic,7.99,PayPal,Tablet,3,Horror,114,19,13,59,3.7,35,27,44,No
U103243,64,Senior,Female,Canada,42,Basic,7.99,PayPal,Laptop,2,Sci-Fi,162,12,10,69,4.1,1,8,47,No
U103244,31,Adult,Other,Spain,17,Standard,12.99,PayPal,Mobile,2,Thriller,162,7,9,45,1.5,41,51,30,No
U103245,55,Senior,Other,Japan,18,Premium,12.99,UPI,Smart TV,1,Comedy,187,15,0,42,2.3,16,19,54,No
U103246,53,Senior,Other,USA,54,Premium,12.99,Debit Card,Tablet,3,Documentary,267,1,4,76,4.2,23,70,15,No
U103247,57,Senior,Female,UK,25,Standard,7.99,Credit Card,Smart TV,2,Romance,151,8,3,68,3,37,70,15,No
U103248,34,Adult,Female,Brazil,15,Basic,12.99,UPI,Mobile,1,Thriller,235,17,13,52,2.6,19,33,14,No
U103249,47,Senior,Other,Canada,47,Basic,7.99,Credit Card,Smart TV,2,Action,268,6,3,53,3.7,8,10,45,No
U103250,26,Adult,Other,France,38,Basic,7.99,Debit Card,Mobile,1,Horror,253,2,0,60,4.3,11,90,5,No
U103251,50,Senior,Male,Brazil,47,Standard,7.99,UPI,Laptop,3,Drama,257,2,11,98,2,20,21,54,No
U103252,42,Adult,Other,France,45,Premium,15.99,Credit Card,Tablet,2,Thriller,144,4,2,45,2.3,24,31,8,Yes
U103253,31,Adult,Other,Australia,33,Basic,12.99,Credit Card,Smart TV,3,Action,121,7,6,57,1.3,47,7,50,No
U103254,28,Adult,Male,India,31,Basic,7.99,PayPal,Tablet,1,Horror,166,19,10,97,3.5,31,9,36,Yes
U103255,52,Senior,Male,USA,37,Basic,12.99,PayPal,Laptop,1,Romance,144,9,5,51,1.2,19,17,33,No
U103256,58,Senior,Male,Brazil,47,Premium,12.99,PayPal,Tablet,3,Drama,272,6,10,51,3.1,1,16,33,No
U103257,31,Adult,Male,UK,36,Standard,7.99,UPI,Laptop,2,Action,106,16,2,98,3.4,8,40,11,No
U103258,47,Senior,Female,Canada,6,Standard,7.99,PayPal,Laptop,1,Sci-Fi,152,3,6,92,4.5,28,77,33,No
U103259,58,Senior,Male,Brazil,44,Standard,15.99,Debit Card,Mobile,3,Horror,160,14,0,56,2.9,30,71,34,No
U103260,21,Young,Male,India,46,Premium,12.99,Debit Card,Mobile,1,Thriller,79,5,9,75,2.2,17,25,3,No
U103261,21,Young,Female,Brazil,52,Standard,15.99,Credit Card,Tablet,3,Action,147,8,12,35,1.5,8,25,34,No
U103262,45,Senior,Male,Canada,48,Standard,12.99,Credit Card,Laptop,2,Drama,284,5,12,80,2.6,18,68,57,No
U103263,25,Young,Male,Japan,8,Premium,7.99,UPI,Smart TV,2,Sci-Fi,23,17,2,92,3.6,10,96,21,No
U103264,19,Young,Male,USA,56,Basic,15.99,PayPal,Tablet,1,Drama,290,15,5,97,4.1,49,19,31,Yes
U103265,58,Senior,Female,UK,11,Premium,15.99,PayPal,Tablet,3,Sci-Fi,253,8,12,78,3.7,47,83,40,No
U103266,63,Senior,Other,Australia,55,Premium,7.99,Debit Card,Smart TV,2,Comedy,233,9,13,46,4,25,97,9,No
